Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
126,OD-000037,2026-06-27,2026-06-29,First Class,Customer-0794,Customer-0794,Corporate,United States,San Diego,Pennsylvania,41349,West,PROD-2096,Furniture,Chairs,Chairs - Item 26,651.04,8,0.05,-5.7,2026-06
127,OD-000038,2027-03-25,2027-03-29,Second Class,Customer-0520,Customer-0520,Home Office,United States,Los Angeles,Texas,28782,West,PROD-7995,Furniture,Furnishings,Furnishings - Item 12,910.08,7,0.0,60.01,2027-03
128,OD-000038,2027-03-25,2027-03-27,Second Class,Customer-0520,Customer-0520,Home Office,United States,Los Angeles,Arizona,39523,East,PROD-1627,Office Supplies,Binders,Binders - Item 86,181.61,1,0.15,21.99,2027-03
129,OD-000038,2027-03-25,2027-03-27,Second Class,Customer-0520,Customer-0520,Corporate,United States,Houston,Texas,35901,East,PROD-3672,Furniture,Furnishings,Furnishings - Item 47,25.03,2,0.2,155.25,2027-03
130,OD-000038,2027-03-25,2027-03-31,Same Day,Customer-0520,Customer-0520,Home Office,United States,San Diego,Illinois,66561,West,PROD-5440,Technology,Copiers,Copiers - Item 52,20.7,7,0.1,150.25,2027-03
131,OD-000038,2027-03-25,2027-03-30,Second Class,Customer-0520,Customer-0520,Consumer,United States,Phoenix,Texas,30922,East,PROD-4932,Furniture,Chairs,Chairs - Item 69,76.56,2,0.0,124.93,2027-03
132,OD-000039,2031-10-03,2031-10-08,Standard Class,Customer-0100,Customer-0100,Corporate,United States,Houston,California,51574,Central,PROD-7100,Office Supplies,Binders,Binders - Item 56,354.04,7,0.15,-43.19,2031-10
133,OD-000039,2031-10-03,2031-10-04,First Class,Customer-0100,Customer-0100,Corporate,United States,San Diego,Arizona,85886,East,PROD-4904,Technology,Accessories,Accessories - Item 63,691.87,5,0.0,-30.89,2031-10
134,OD-000039,2031-10-03,2031-10-06,Standard Class,Customer-0100,Customer-0100,Corporate,United States,San Antonio,New York,69993,East,PROD-9848,Furniture,Furnishings,Furnishings - Item 38,472.03,6,0.1,5.31,2031-10
135,OD-000039,2031-10-03,2031-10-08,First Class,Customer-0100,Customer-0100,Corporate,United States,Phoenix,Illinois,59420,East,PROD-3462,Technology,Copiers,Copiers - Item 35,26.59,5,0.05,120.97,2031-10
136,OD-000040,2024-03-14,2024-03-16,Same Day,Customer-0752,Customer-0752,Corporate,United States,Philadelphia,Illinois,40143,West,PROD-7289,Office Supplies,Paper,Paper - Item 4,566.57,7,0.15,-20.91,2024-03
137,OD-000040,2024-03-14,2024-03-17,First Class,Customer-0752,Customer-0752,Home Office,United States,San Antonio,Texas,37042,East,PROD-3466,Technology,Phones,Phones - Item 19,239.17,3,0.05,158.41,2024-03
138,OD-000041,2022-06-21,2022-06-23,Same Day,Customer-0478,Customer-0478,Corporate,United States,Phoenix,California,39134,Central,PROD-4907,Furniture,Chairs,Chairs - Item 40,165.24,4,0.2,5.02,2022-06
139,OD-000041,2022-06-21,2022-06-26,Second Class,Customer-0478,Customer-0478,Home Office,United States,Chicago,Pennsylvania,38807,South,PROD-4854,Furniture,Furnishings,Furnishings - Item 43,269.72,7,0.2,159.12,2022-06
140,OD-000041,2022-06-21,2022-06-25,First Class,Customer-0478,Customer-0478,Home Office,United States,Los Angeles,Arizona,63218,West,PROD-9849,Technology,Accessories,Accessories - Item 69,783.15,7,0.15,60.98,2022-06
141,OD-000041,2022-06-21,2022-06-27,Standard Class,Customer-0478,Customer-0478,Home Office,United States,Phoenix,Pennsylvania,67221,South,PROD-2657,Furniture,Furnishings,Furnishings - Item 4,770.45,6,0.05,161.05,2022-06
142,OD-000041,2022-06-21,2022-06-23,Same Day,Customer-0478,Customer-0478,Consumer,United States,Phoenix,California,68579,West,PROD-3671,Furniture,Tables,Tables - Item 63,279.28,1,0.15,31.09,2022-06
143,OD-000042,2023-03-09,2023-03-15,Same Day,Customer-0599,Customer-0599,Corporate,United States,Chicago,Pennsylvania,93136,South,PROD-3197,Furniture,Furnishings,Furnishings - Item 11,459.86,3,0.0,100.88,2023-03
144,OD-000042,2023-03-09,2023-03-15,Standard Class,Customer-0599,Customer-0599,Corporate,United States,New York,Illinois,35416,Central,PROD-2106,Furniture,Bookcases,Bookcases - Item 47,425.65,4,0.0,-9.94,2023-03
145,OD-000043,2027-10-08,2027-10-09,Second Class,Customer-0298,Customer-0298,Corporate,United States,Philadelphia,Texas,16782,East,PROD-2048,Technology,Phones,Phones - Item 78,168.03,2,0.05,8.45,2027-10
146,OD-000043,2027-10-08,2027-10-11,Standard Class,Customer-0298,Customer-0298,Consumer,United States,Philadelphia,Arizona,37526,Central,PROD-4792,Office Supplies,Paper,Paper - Item 64,287.09,2,0.15,-41.02,2027-10
147,OD-000044,2028-09-26,2028-09-28,First Class,Customer-0940,Customer-0940,Consumer,United States,Chicago,California,49567,West,PROD-5586,Office Supplies,Binders,Binders - Item 47,255.39,4,0.05,-34.53,2028-09
148,OD-000044,2028-09-26,2028-09-29,First Class,Customer-0940,Customer-0940,Home Office,United States,San Antonio,California,42006,Central,PROD-2902,Technology,Copiers,Copiers - Item 46,202.5,1,0.2,29.39,2028-09
149,OD-000044,2028-09-26,2028-09-30,Standard Class,Customer-0940,Customer-0940,Consumer,United States,Los Angeles,California,62003,South,PROD-7543,Furniture,Furnishings,Furnishings - Item 14,754.94,4,0.15,139.77,2028-09
150,OD-000045,2029-08-26,2029-08-30,First Class,Customer-0526,Customer-0526,Consumer,United States,Los Angeles,Arizona,63311,East,PROD-8478,Technology,Machines,Machines - Item 29,157.76,6,0.15,51.93,2029-08
151,OD-000045,2029-08-26,2029-08-28,Standard Class,Customer-0526,Customer-0526,Corporate,United States,Houston,Pennsylvania,26428,Central,PROD-5566,Technology,Accessories,Accessories - Item 34,201.5,6,0.2,36.2,2029-08
152,OD-000046,2020-10-08,2020-10-09,Same Day,Customer-0334,Customer-0334,Consumer,United States,San Diego,Texas,13121,West,PROD-7781,Technology,Copiers,Copiers - Item 75,366.87,4,0.2,197.44,2020-10
153,OD-000046,2020-10-08,2020-10-13,Second Class,Customer-0334,Customer-0334,Consumer,United States,Los Angeles,Texas,85910,South,PROD-2170,Furniture,Furnishings,Furnishings - Item 94,358.29,3,0.0,76.77,2020-10
154,OD-000046,2020-10-08,2020-10-11,First Class,Customer-0334,Customer-0334,Consumer,United States,San Diego,California,30666,South,PROD-2161,Technology,Machines,Machines - Item 2,622.58,8,0.0,75.18,2020-10
155,OD-000046,2020-10-08,2020-10-14,First Class,Customer-0334,Customer-0334,Consumer,United States,San Antonio,Illinois,41831,East,PROD-6002,Office Supplies,Supplies,Supplies - Item 85,781.72,2,0.15,-39.97,2020-10
156,OD-000046,2020-10-08,2020-10-09,First Class,Customer-0334,Customer-0334,Consumer,United States,San Antonio,Texas,31684,West,PROD-7854,Technology,Machines,Machines - Item 2,606.45,4,0.15,-34.75,2020-10
157,OD-000047,2026-11-28,2026-12-01,Standard Class,Customer-0002,Customer-0002,Corporate,United States,Los Angeles,New York,39327,West,PROD-3077,Office Supplies,Binders,Binders - Item 84,283.16,9,0.2,66.02,2026-11
158,OD-000047,2026-11-28,2026-11-30,Same Day,Customer-0002,Customer-0002,Consumer,United States,Phoenix,California,44152,West,PROD-9745,Technology,Phones,Phones - Item 47,69.34,6,0.0,162.36,2026-11
159,OD-000047,2026-11-28,2026-12-01,First Class,Customer-0002,Customer-0002,Consumer,United States,San Diego,California,58287,West,PROD-7155,Technology,Copiers,Copiers - Item 40,135.12,9,0.05,-29.6,2026-11
160,OD-000047,2026-11-28,2026-11-30,Same Day,Customer-0002,Customer-0002,Home Office,United States,Houston,California,38992,Central,PROD-2409,Technology,Accessories,Accessories - Item 31,807.47,2,0.2,151.49,2026-11
161,OD-000048,2033-10-07,2033-10-13,Second Class,Customer-0375,Customer-0375,Consumer,United States,Los Angeles,California,79517,West,PROD-6247,Furniture,Furnishings,Furnishings - Item 58,412.52,8,0.15,197.86,2033-10
162,OD-000048,2033-10-07,2033-10-13,Second Class,Customer-0375,Customer-0375,Home Office,United States,San Diego,Arizona,63687,East,PROD-8697,Furniture,Tables,Tables - Item 38,302.87,5,0.15,31.46,2033-10
163,OD-000049,2025-09-01,2025-09-07,Same Day,Customer-0293,Customer-0293,Home Office,United States,Houston,New York,35256,West,PROD-7638,Office Supplies,Supplies,Supplies - Item 44,653.29,4,0.1,24.7,2025-09
164,OD-000049,2025-09-01,2025-09-04,Standard Class,Customer-0293,Customer-0293,Consumer,United States,San Antonio,Illinois,30955,Central,PROD-6229,Furniture,Chairs,Chairs - Item 54,101.18,8,0.2,189.41,2025-09
165,OD-000049,2025-09-01,2025-09-04,Standard Class,Customer-0293,Customer-0293,Consumer,United States,Phoenix,Pennsylvania,19726,East,PROD-8774,Technology,Accessories,Accessories - Item 22,669.61,5,0.15,6.43,2025-09
166,OD-000049,2025-09-01,2025-09-02,Same Day,Customer-0293,Customer-0293,Home Office,United States,San Diego,Illinois,57014,Central,PROD-2367,Furniture,Furnishings,Furnishings - Item 75,536.55,3,0.15,95.68,2025-09
167,OD-000050,2020-08-23,2020-08-24,Standard Class,Customer-0837,Customer-0837,Corporate,United States,Phoenix,Texas,17493,South,PROD-3076,Technology,Accessories,Accessories - Item 51,371.02,3,0.2,94.62,2020-08
168,OD-000050,2020-08-23,2020-08-27,Same Day,Customer-0837,Customer-0837,Consumer,United States,Houston,New York,89526,South,PROD-1242,Furniture,Furnishings,Furnishings - Item 19,732.95,9,0.15,60.76,2020-08
169,OD-000051,2025-06-21,2025-06-25,Same Day,Customer-0934,Customer-0934,Corporate,United States,Los Angeles,California,33154,West,PROD-1298,Furniture,Tables,Tables - Item 77,545.96,4,0.1,158.1,2025-06
170,OD-000051,2025-06-21,2025-06-24,Same Day,Customer-0934,Customer-0934,Home Office,United States,San Antonio,Texas,38621,Central,PROD-3657,Technology,Machines,Machines - Item 43,279.07,6,0.15,26.94,2025-06
171,OD-000052,2024-08-23,2024-08-28,Same Day,Customer-0553,Customer-0553,Consumer,United States,Houston,California,11893,West,PROD-9106,Furniture,Furnishings,Furnishings - Item 51,912.23,5,0.0,193.79,2024-08
172,OD-000052,2024-08-23,2024-08-28,Second Class,Customer-0553,Customer-0553,Corporate,United States,New York,Texas,25989,South,PROD-6599,Technology,Copiers,Copiers - Item 49,679.34,6,0.0,12.72,2024-08
173,OD-000052,2024-08-23,2024-08-25,Same Day,Customer-0553,Customer-0553,Home Office,United States,San Antonio,New York,14633,East,PROD-8008,Office Supplies,Binders,Binders - Item 36,174.39,3,0.15,199.44,2024-08
174,OD-000053,2019-08-30,2019-09-02,First Class,Customer-0318,Customer-0318,Consumer,United States,San Diego,Pennsylvania,51203,West,PROD-7360,Office Supplies,Supplies,Supplies - Item 7,652.28,2,0.0,-12.14,2019-08
175,OD-000053,2019-08-30,2019-09-01,Standard Class,Customer-0318,Customer-0318,Home Office,United States,San Diego,Arizona,21569,West,PROD-7106,Furniture,Chairs,Chairs - Item 52,304.39,5,0.15,-9.33,2019-08
176,OD-000053,2019-08-30,2019-08-31,Same Day,Customer-0318,Customer-0318,Home Office,United States,Philadelphia,California,60435,East,PROD-8345,Technology,Accessories,Accessories - Item 73,107.61,8,0.2,13.57,2019-08
177,OD-000053,2019-08-30,2019-09-03,Second Class,Customer-0318,Customer-0318,Home Office,United States,Chicago,Illinois,71816,West,PROD-6275,Furniture,Furnishings,Furnishings - Item 29,152.03,4,0.2,-29.85,2019-08
178,OD-000053,2019-08-30,2019-09-05,Second Class,Customer-0318,Customer-0318,Home Office,United States,New York,Texas,83373,West,PROD-8370,Office Supplies,Paper,Paper - Item 66,633.79,4,0.05,26.74,2019-08
179,OD-000054,2024-08-03,2024-08-08,Second Class,Customer-0502,Customer-0502,Corporate,United States,Houston,California,87463,West,PROD-9210,Technology,Phones,Phones - Item 18,584.84,5,0.0,173.77,2024-08
180,OD-000054,2024-08-03,2024-08-05,Standard Class,Customer-0502,Customer-0502,Corporate,United States,Philadelphia,Illinois,95414,East,PROD-2269,Furniture,Furnishings,Furnishings - Item 21,22.78,1,0.1,-16.96,2024-08
181,OD-000054,2024-08-03,2024-08-05,Same Day,Customer-0502,Customer-0502,Home Office,United States,Phoenix,Texas,28690,Central,PROD-1421,Office Supplies,Paper,Paper - Item 37,906.48,4,0.1,97.0,2024-08
182,OD-000054,2024-08-03,2024-08-04,Second Class,Customer-0502,Customer-0502,Consumer,United States,San Diego,Pennsylvania,27857,South,PROD-3181,Technology,Accessories,Accessories - Item 42,786.56,9,0.2,53.54,2024-08
183,OD-000055,2026-09-25,2026-10-01,Same Day,Customer-0828,Customer-0828,Consumer,United States,San Antonio,Arizona,97593,East,PROD-9671,Technology,Accessories,Accessories - Item 59,234.5,7,0.05,-29.97,2026-09
184,OD-000055,2026-09-25,2026-09-30,First Class,Customer-0828,Customer-0828,Home Office,United States,Chicago,Illinois,72217,South,PROD-9220,Technology,Copiers,Copiers - Item 79,602.03,6,0.2,188.1,2026-09
185,OD-000055,2026-09-25,2026-09-28,Same Day,Customer-0828,Customer-0828,Home Office,United States,Los Angeles,Texas,47038,South,PROD-1556,Technology,Machines,Machines - Item 8,578.13,3,0.0,89.47,2026-09
186,OD-000055,2026-09-25,2026-09-30,Standard Class,Customer-0828,Customer-0828,Consumer,United States,San Antonio,Texas,51798,West,PROD-5321,Furniture,Chairs,Chairs - Item 41,903.74,1,0.2,62.8,2026-09
187,OD-000055,2026-09-25,2026-09-27,First Class,Customer-0828,Customer-0828,Corporate,United States,San Diego,California,46824,West,PROD-2689,Office Supplies,Storage,Storage - Item 78,253.39,9,0.1,122.68,2026-09
188,OD-000056,2026-02-25,2026-02-28,Second Class,Customer-0381,Customer-0381,Corporate,United States,Chicago,Texas,60494,East,PROD-3226,Technology,Phones,Phones - Item 56,416.68,9,0.15,94.9,2026-02
189,OD-000056,2026-02-25,2026-03-01,Second Class,Customer-0381,Customer-0381,Consumer,United States,Los Angeles,California,89823,South,PROD-3653,Office Supplies,Storage,Storage - Item 45,244.55,9,0.15,-5.24,2026-02
190,OD-000057,2022-09-25,2022-09-27,First Class,Customer-0623,Customer-0623,Consumer,United States,San Antonio,Illinois,31650,Central,PROD-6428,Office Supplies,Paper,Paper - Item 26,875.56,6,0.2,6.16,2022-09
191,OD-000057,2022-09-25,2022-09-26,Standard Class,Customer-0623,Customer-0623,Home Office,United States,Chicago,Texas,16869,Central,PROD-8607,Office Supplies,Storage,Storage - Item 19,340.85,7,0.15,55.0,2022-09
192,OD-000057,2022-09-25,2022-09-28,Standard Class,Customer-0623,Customer-0623,Home Office,United States,Houston,Illinois,55747,East,PROD-4197,Office Supplies,Supplies,Supplies - Item 49,957.62,3,0.05,113.07,2022-09
193,OD-000057,2022-09-25,2022-10-01,Standard Class,Customer-0623,Customer-0623,Corporate,United States,San Antonio,Texas,32837,West,PROD-7671,Technology,Phones,Phones - Item 28,678.7,8,0.15,132.54,2022-09
194,OD-000058,2034-01-08,2034-01-14,First Class,Customer-0014,Customer-0014,Home Office,United States,San Diego,Texas,41658,Central,PROD-6014,Furniture,Tables,Tables - Item 96,364.23,2,0.0,113.98,2034-01
195,OD-000058,2034-01-08,2034-01-11,Standard Class,Customer-0014,Customer-0014,Corporate,United States,San Diego,Illinois,72766,South,PROD-5530,Furniture,Chairs,Chairs - Item 42,478.3,4,0.1,15.29,2034-01
196,OD-000058,2034-01-08,2034-01-09,Standard Class,Customer-0014,Customer-0014,Consumer,United States,New York,Texas,78116,West,PROD-3159,Furniture,Chairs,Chairs - Item 45,493.3,7,0.15,15.33,2034-01
197,OD-000059,2023-01-18,2023-01-19,Second Class,Customer-0504,Customer-0504,Corporate,United States,New York,Pennsylvania,61448,East,PROD-3597,Furniture,Bookcases,Bookcases - Item 6,33.71,2,0.1,-6.4,2023-01
198,OD-000059,2023-01-18,2023-01-21,Standard Class,Customer-0504,Customer-0504,Home Office,United States,Los Angeles,California,69251,East,PROD-7487,Furniture,Tables,Tables - Item 35,897.61,4,0.0,-44.36,2023-01
199,OD-000060,2025-12-31,2026-01-06,First Class,Customer-0231,Customer-0231,Consumer,United States,New York,California,47344,West,PROD-2871,Office Supplies,Binders,Binders - Item 55,390.89,9,0.2,98.51,2025-12
200,OD-000060,2025-12-31,2026-01-05,Second Class,Customer-0231,Customer-0231,Corporate,United States,San Diego,New York,16191,Central,PROD-3598,Office Supplies,Labels,Labels - Item 31,180.11,9,0.15,94.74,2025-12
201,OD-000060,2025-12-31,2026-01-04,Standard Class,Customer-0231,Customer-0231,Consumer,United States,San Antonio,Texas,10515,Central,PROD-2191,Office Supplies,Storage,Storage - Item 9,315.71,4,0.0,-44.97,2025-12
202,OD-000060,2025-12-31,2026-01-03,Standard Class,Customer-0231,Customer-0231,Consumer,United States,San Antonio,Arizona,76323,Central,PROD-1622,Technology,Machines,Machines - Item 2,817.92,4,0.05,133.98,2025-12
203,OD-000060,2025-12-31,2026-01-05,First Class,Customer-0231,Customer-0231,Consumer,United States,San Diego,Illinois,55246,West,PROD-5616,Technology,Phones,Phones - Item 94,263.63,3,0.2,-15.47,2025-12
204,OD-000061,2021-02-14,2021-02-18,Same Day,Customer-0985,Customer-0985,Consumer,United States,Houston,Texas,37777,West,PROD-1571,Furniture,Bookcases,Bookcases - Item 23,624.17,7,0.2,183.64,2021-02
205,OD-000061,2021-02-14,2021-02-20,Second Class,Customer-0985,Customer-0985,Home Office,United States,Phoenix,Texas,27118,East,PROD-1798,Furniture,Tables,Tables - Item 50,335.27,7,0.0,-4.39,2021-02
206,OD-000062,2029-12-28,2029-12-30,First Class,Customer-0084,Customer-0084,Corporate,United States,Chicago,California,54130,West,PROD-3933,Furniture,Tables,Tables - Item 84,747.76,3,0.1,-48.3,2029-12
207,OD-000062,2029-12-28,2030-01-03,First Class,Customer-0084,Customer-0084,Corporate,United States,San Diego,California,61415,East,PROD-3371,Technology,Copiers,Copiers - Item 15,753.77,7,0.1,161.53,2029-12
208,OD-000063,2019-02-04,2019-02-07,Standard Class,Customer-0130,Customer-0130,Consumer,United States,San Diego,Texas,97029,South,PROD-6810,Technology,Accessories,Accessories - Item 72,91.58,4,0.1,168.87,2019-02
209,OD-000063,2019-02-04,2019-02-09,Standard Class,Customer-0130,Customer-0130,Home Office,United States,Chicago,California,20785,South,PROD-4992,Technology,Accessories,Accessories - Item 6,693.42,7,0.2,32.04,2019-02
210,OD-000064,2027-08-19,2027-08-23,First Class,Customer-0743,Customer-0743,Home Office,United States,Philadelphia,Arizona,16221,Central,PROD-8769,Furniture,Tables,Tables - Item 48,335.53,8,0.1,152.99,2027-08
211,OD-000064,2027-08-19,2027-08-23,Same Day,Customer-0743,Customer-0743,Corporate,United States,Chicago,Texas,25240,East,PROD-4968,Technology,Accessories,Accessories - Item 29,744.56,8,0.15,106.24,2027-08
212,OD-000064,2027-08-19,2027-08-22,Second Class,Customer-0743,Customer-0743,Consumer,United States,San Diego,Texas,60906,South,PROD-5267,Technology,Machines,Machines - Item 87,176.6,5,0.0,-2.7,2027-08
213,OD-000064,2027-08-19,2027-08-23,Standard Class,Customer-0743,Customer-0743,Consumer,United States,Chicago,Texas,21695,East,PROD-7146,Office Supplies,Paper,Paper - Item 47,114.35,4,0.2,180.55,2027-08
214,OD-000065,2024-05-09,2024-05-15,First Class,Customer-0838,Customer-0838,Home Office,United States,Los Angeles,Texas,53254,South,PROD-4662,Furniture,Bookcases,Bookcases - Item 3,633.33,9,0.05,143.88,2024-05
215,OD-000065,2024-05-09,2024-05-14,Same Day,Customer-0838,Customer-0838,Corporate,United States,Houston,New York,98844,East,PROD-9737,Technology,Accessories,Accessories - Item 62,263.08,9,0.2,80.14,2024-05
